case,n,group,target,box_dimension,hull_porosity,box_quality,box_grid_sd,rg_over_d,log_rg,contacts,asphericity,lambda2_over_lambda1,lambda3_over_lambda1,leaf_fraction,branch_fraction,degree_std,mean_graph_distance,neighbors_1p5d,neighbors_2d,local_density_cv,core_shell_density_difference
fractal_dp1_N0100_Df1.8_kf1.3_rep04,100,fractal_dp1_N0100_Df1.8_kf1.3_rep04,0.65345703125,1.8072486736295295,0.8889146682905518,ok,0.05579388378750898,5.568411410516928,1.7171098086855754,99,0.6140242272575995,0.10488737973881923,0.06423102799310881,0.37,0.29,0.9271461589199407,14.892727272727273,3.54,7.02,0.36926198383761233,2.2121951219512184
fractal_dp1_N0100_Df1.8_kf1.3_rep05,100,fractal_dp1_N0100_Df1.8_kf1.3_rep05,0.6560205078125,1.8350917359564463,0.9035022976281135,ok,0.054828924823251114,5.56841469799121,1.7171103990646026,99,0.539695882857361,0.14171760578136422,0.07473786285834173,0.35,0.28,0.8829496021857646,13.79979797979798,3.62,6.96,0.3350628930378945,1.0655080213903743
fractal_dp1_N0100_Df2.2_kf1.1_rep01,100,fractal_dp1_N0100_Df2.2_kf1.1_rep01,0.588515625,1.9952491021855892,0.8523024865297946,ok,0.05651306763103814,3.8643370762146088,1.3517901475907048,99,0.27514794209385285,0.34773393045152035,0.13740661404087517,0.44,0.34,1.0196077677224706,12.105858585858586,4.2,8.48,0.3444042327598455,4.854166666666667
fractal_dp1_N0100_Df2.2_kf1.1_rep02,100,fractal_dp1_N0100_Df2.2_kf1.1_rep02,0.5963134765625,1.9845709972600662,0.8595778886914475,scale_span_below_half_decade,0.06057144318574879,3.8643425877663464,1.3517915738502932,99,0.13835551838868942,0.440880575348669,0.29391621233373444,0.37,0.27,0.9484724561103501,13.002626262626263,4.0,7.86,0.3735434822723573,2.413043478260869
fractal_dp1_N0100_Df2.2_kf1.1_rep03,100,fractal_dp1_N0100_Df2.2_kf1.1_rep03,0.5895166015625,1.9795306172887492,0.858629339579323,scale_span_below_half_decade,0.04761281340351837,3.8643441372346587,1.3517919748157785,99,0.13760253954497037,0.378747469905522,0.34431267085732514,0.37,0.31,0.8942035562443262,14.561616161616161,3.9,8.2,0.36625993701661486,-0.9744897959183669
fractal_dp1_N0100_Df2.2_kf1.1_rep04,100,fractal_dp1_N0100_Df2.2_kf1.1_rep04,0.5869677734375,2.02762205665454,0.8611524418345606,scale_span_below_half_decade,0.03456248786962739,3.8643465160273296,1.3517925903903378,99,0.18919459982573006,0.32434317869804813,0.28107112854340055,0.4,0.28,1.0196077677224706,14.405858585858585,3.96,8.08,0.33561289617184736,3.291666666666667
fractal_dp1_N0100_Df2.2_kf1.1_rep05,100,fractal_dp1_N0100_Df2.2_kf1.1_rep05,0.590771484375,2.0476082932011574,0.8490149144016158,scale_span_below_half_decade,0.07911973019194941,3.8643464555224294,1.3517925747331236,99,0.2190885159026027,0.3997278295149408,0.17640253399949146,0.36,0.3,0.8829496021857646,14.154545454545454,3.62,8.06,0.3396967049089133,2.8499999999999996
fractal_dp1_N0100_Df2.6_kf0.8_rep01,100,fractal_dp1_N0100_Df2.6_kf0.8_rep01,0.527119140625,2.12178784558932,0.7901501054621464,scale_span_below_half_decade,0.03997676729195786,3.17888263369169,1.1565297619931822,99,0.14478140838632392,0.4614576230195021,0.26701495290753574,0.41,0.27,1.0581115253129036,11.114949494949496,4.36,10.26,0.39389243787757533,8.372222222222222
fractal_dp1_N0100_Df2.6_kf0.8_rep02,100,fractal_dp1_N0100_Df2.6_kf0.8_rep02,0.52580078125,2.1059554288013023,0.787243387360619,scale_span_below_half_decade,0.0905706043776216,3.178883599224871,1.1565300657266464,99,0.10898228320096992,0.4218494262103647,0.3860773184265179,0.43,0.31,1.0196077677224706,11.354949494949494,4.54,10.64,0.4147112425103529,9.083333333333332
fractal_dp1_N0100_Df2.6_kf0.8_rep03,100,fractal_dp1_N0100_Df2.6_kf0.8_rep03,0.5156201171875,2.106326017087429,0.7753477332079445,scale_span_below_half_decade,0.0837661965661852,3.1788818648349557,1.1565295201293213,99,0.1660379094252219,0.3923992638348787,0.26976685347567914,0.44,0.31,1.0581115253129036,11.44080808080808,4.96,10.74,0.3275085896225871,5.991919191919193
fractal_dp1_N0100_Df2.6_kf0.8_rep04,100,fractal_dp1_N0100_Df2.6_kf0.8_rep04,0.5197216796875,2.1322804543267186,0.774940429356723,scale_span_below_half_decade;grid_SD_above_0.10,0.10952525962170104,3.1788793662012766,1.1565287341187782,99,0.14994977034355872,0.426735450037965,0.27817858129832623,0.4,0.29,0.9795917517006766,12.634747474747474,4.64,10.44,0.3379258216294579,6.201388888888889
fractal_dp1_N0100_Df2.6_kf0.8_rep05,100,fractal_dp1_N0100_Df2.6_kf0.8_rep05,0.52529296875,2.1235336087535814,0.7847123494407238,scale_span_below_half_decade,0.05512490665797006,3.178880261656603,1.1565290158077313,99,0.11054552627459824,0.4046820332462016,0.39719680093241594,0.42,0.3,1.0196077677224706,12.771313131313132,4.72,10.08,0.3695166843255673,6.985106382978723
fractal_dp1_N0200_Df1.8_kf1.3_rep01,200,fractal_dp1_N0200_Df1.8_kf1.3_rep01,0.64783203125,1.776836111827955,0.9478312405281749,ok,0.06764965999727326,8.194707132635504,2.103488474233893,199,0.3718349145804454,0.3258977463051711,0.05561012945547249,0.31,0.26,0.8425556361451746,26.969849246231156,3.36,6.65,0.35033075961569154,0.36635944700460854
fractal_dp1_N0200_Df1.8_kf1.3_rep02,200,fractal_dp1_N0200_Df1.8_kf1.3_rep02,0.65089599609375,1.792477145459643,0.9537962068414266,ok,0.03428301614267191,8.194707009721336,2.1034884592346788,199,0.3445866014400708,0.23029699205359377,0.1522243211636972,0.34,0.285,0.8717224328879003,24.23291457286432,3.23,6.65,0.33851290780422344,0.4935897435897436
fractal_dp1_N0200_Df1.8_kf1.3_rep03,200,fractal_dp1_N0200_Df1.8_kf1.3_rep03,0.638232421875,1.8031392125601353,0.9385535743305586,ok,0.034645709765328665,8.194717859336969,2.1034897832122703,199,0.44831564336621677,0.23995573448501065,0.055290415216370244,0.32,0.26,0.8601744009211155,29.572713567839195,3.66,7.13,0.37115527225115147,1.2141982864137084
fractal_dp1_N0200_Df1.8_kf1.3_rep04,200,fractal_dp1_N0200_Df1.8_kf1.3_rep04,0.6384521484375,1.7600120761715476,0.9491306149596688,ok,0.03418974178603348,8.194713705677534,2.103489276341801,199,0.4345718651866177,0.2075424911020235,0.09153182269691487,0.34,0.285,0.8717224328879003,26.071909547738695,3.46,6.94,0.31425320435561804,0.8358147229114969
fractal_dp1_N0200_Df1.8_kf1.3_rep05,200,fractal_dp1_N0200_Df1.8_kf1.3_rep05,0.65201904296875,1.816312474726898,0.9521114101177598,ok,0.02266589569887296,8.194713849536871,2.10348929389694,199,0.33618942056108436,0.23911881990585018,0.1531869737996748,0.285,0.26,0.768049477572897,26.70894472361809,3.2,6.34,0.333266984477028,-0.4425339366515839
fractal_dp1_N0200_Df2.2_kf1.1_rep01,200,fractal_dp1_N0200_Df2.2_kf1.1_rep01,0.53330322265625,2.0424288226500806,0.8746005848580327,ok,0.06031957867216439,5.307924599827754,1.6692009113629942,199,0.2796998939246975,0.34118195241235516,0.13652484397628806,0.365,0.29,0.9326842981416594,21.05849246231156,4.14,9.0,0.3379312516832344,2.543030303030303
fractal_dp1_N0200_Df2.2_kf1.1_rep02,200,fractal_dp1_N0200_Df2.2_kf1.1_rep02,0.54664306640625,2.013466987249816,0.8907386089974882,ok,0.03334816775276497,5.307921771606375,1.6692003785328682,199,0.20145653001565633,0.3446186612059536,0.24211420253294474,0.35,0.28,0.9054832963671942,23.888693467336683,3.86,8.57,0.36686789819227517,1.666666666666667
fractal_dp1_N0200_Df2.2_kf1.1_rep03,200,fractal_dp1_N0200_Df2.2_kf1.1_rep03,0.53949462890625,2.0767223641939165,0.8812091609434815,ok,0.0268324783070021,5.3079228994159235,1.6692005910095167,199,0.20658559894793938,0.3379396774783497,0.23892891489268323,0.38,0.28,0.9898989847454133,20.03110552763819,4.04,8.15,0.33123153341578127,1.7734487734487736
fractal_dp1_N0200_Df2.2_kf1.1_rep04,200,fractal_dp1_N0200_Df2.2_kf1.1_rep04,0.53048095703125,2.0221511340438174,0.8823378629651955,ok,0.05216158152441463,5.3079289862515795,1.6692017377541626,199,0.36958828972435165,0.2165311268314602,0.13975893856990362,0.335,0.275,0.8717224328879003,22.075979899497487,4.02,8.69,0.3822475806908328,3.9321753515301907
fractal_dp1_N0200_Df2.2_kf1.1_rep05,200,fractal_dp1_N0200_Df2.2_kf1.1_rep05,0.5391455078125,2.013320477954171,0.8813787538644295,ok,0.03701763130011315,5.307922823927857,1.6692005767877451,199,0.26343492234691057,0.30179384682858756,0.18519894196803144,0.395,0.31,0.9746281342132495,19.165979899497486,3.88,8.69,0.37454858277934366,0.9172077922077921
fractal_dp1_N0200_Df2.6_kf0.8_rep01,200,fractal_dp1_N0200_Df2.6_kf0.8_rep01,0.4605615234375,2.1608909067023134,0.8163445829251994,ok,0.04489475618709596,4.162774726273806,1.4261818534346573,199,0.14697683650260107,0.44277669993967184,0.2738868128773531,0.385,0.275,0.9898989847454132,18.813065326633165,4.7,10.99,0.3443279684032092,4.579545454545455
fractal_dp1_N0200_Df2.6_kf0.8_rep02,200,fractal_dp1_N0200_Df2.6_kf0.8_rep02,0.46010498046875,2.202853557930544,0.8130291624133361,scale_span_below_half_decade,0.09302044767567505,4.162773074847384,1.4261814567216815,199,0.10900286258926162,0.47355447944460083,0.34572946367050994,0.41,0.295,1.0246462804304712,18.709145728643215,4.81,10.94,0.3423385350644336,4.446808510638299
fractal_dp1_N0200_Df2.6_kf0.8_rep03,200,fractal_dp1_N0200_Df2.6_kf0.8_rep03,0.45949462890625,2.1890985435052115,0.8087679692455996,ok,0.037388087823607995,4.162775520812802,1.426182044302281,199,0.13009041535199628,0.5812525545348953,0.24203169514943854,0.415,0.285,1.0535179163165664,17.789447236180905,5.0,11.12,0.315205218050164,4.670967741935483
fractal_dp1_N0200_Df2.6_kf0.8_rep04,200,fractal_dp1_N0200_Df2.6_kf0.8_rep04,0.4652978515625,2.154436462232867,0.8252812334006541,ok,0.04449446838422339,4.162778130704375,1.4261826712615637,199,0.11327493744034989,0.49448232396786995,0.32099298597539777,0.42,0.295,1.0582532778120746,17.971457286432162,4.74,10.64,0.352041123567202,4.6871794871794865
fractal_dp1_N0200_Df2.6_kf0.8_rep05,200,fractal_dp1_N0200_Df2.6_kf0.8_rep05,0.4601513671875,2.1771750339481897,0.8148504747021711,ok,0.05461296791247612,4.162776429754913,1.4261822626522753,199,0.1100822304507526,0.5175523647178005,0.31641161384033906,0.4,0.275,1.0246462804304712,20.621256281407035,5.03,11.11,0.32212535123882247,2.6843774781919105
fractal_dp1_N0500_Df1.8_kf1.3_rep01,500,fractal_dp1_N0500_Df1.8_kf1.3_rep01,0.59663671875,1.794756806572696,0.9675584582716994,ok,0.032598560985593474,13.643349382149792,2.613252178147491,499,0.5321093680603153,0.15618768279518297,0.06661087299176631,0.302,0.266,0.8173028814338048,56.31274549098196,3.58,7.276,0.3261608623678501,0.637142336431566
fractal_dp1_N0500_Df1.8_kf1.3_rep02,500,fractal_dp1_N0500_Df1.8_kf1.3_rep02,0.6147509765625,1.8108087470135092,0.9742422011330177,ok,0.03906693203192291,13.643355508547982,2.6132526271865535,499,0.29056129382053475,0.3071096616607005,0.14823710984291566,0.298,0.262,0.8099283918964688,60.37418837675351,3.324,6.632,0.33037118207043126,0.6679459843638949
fractal_dp1_N0500_Df1.8_kf1.3_rep03,500,fractal_dp1_N0500_Df1.8_kf1.3_rep03,0.601947265625,1.7956744562890516,0.9707569569499049,ok,0.04567095254314761,13.643347719626487,2.6132520562915333,499,0.4664516912361979,0.20939765660204504,0.06610448246681443,0.334,0.272,0.8899348290745789,45.8735871743487,3.664,7.32,0.33198688916030683,0.8304735758407684
fractal_dp1_N0500_Df1.8_kf1.3_rep04,500,fractal_dp1_N0500_Df1.8_kf1.3_rep04,0.5978515625,1.8511963261097275,0.9670081164397897,ok,0.03976602557320019,13.643345603793032,2.6132519012098285,499,0.4252282678019411,0.2571048371525462,0.059778764575548406,0.306,0.256,0.8366504646505611,53.43465330661323,3.52,7.028,0.35369989874850155,0.7508771929824567
fractal_dp1_N0500_Df1.8_kf1.3_rep05,500,fractal_dp1_N0500_Df1.8_kf1.3_rep05,0.6068349609375,1.791913083937687,0.9706681961215691,ok,0.020075983826011345,13.64334867182139,2.613252126083412,499,0.42849078925943496,0.19170760344669696,0.11000157240593238,0.316,0.274,0.8390375438560541,51.833362725450904,3.444,7.036,0.3506430702344377,0.26182640888523245
fractal_dp1_N0500_Df2.2_kf1.1_rep01,500,fractal_dp1_N0500_Df2.2_kf1.1_rep01,0.4804375,2.079816979751631,0.9179975409600974,ok,0.02189652727812932,8.062301773072944,2.087199095534117,499,0.22825496661682854,0.3701731781339547,0.18240020489536687,0.352,0.276,0.9273532228875899,39.734044088176354,4.036,8.644,0.3353185332892203,1.1904761904761916
fractal_dp1_N0500_Df2.2_kf1.1_rep02,500,fractal_dp1_N0500_Df2.2_kf1.1_rep02,0.4904384765625,2.0851038305054796,0.9194677042362364,ok,0.04219751573831474,8.062300637094019,2.0871989546340317,499,0.21917868282260977,0.3745679678128813,0.1924687316191771,0.378,0.288,0.9736446990560776,36.82657314629259,4.056,8.856,0.3427062358891583,0.615702479338843
fractal_dp1_N0500_Df2.2_kf1.1_rep03,500,fractal_dp1_N0500_Df2.2_kf1.1_rep03,0.487611328125,2.0552225394262065,0.9202106095931522,ok,0.04050449784098087,8.062302933719044,2.0871992394937515,499,0.156483901375555,0.503205818621269,0.22189623406476772,0.342,0.276,0.9033183270586288,43.7429498997996,3.924,8.6,0.3532281784128757,-0.015804597701148282
fractal_dp1_N0500_Df2.2_kf1.1_rep04,500,fractal_dp1_N0500_Df2.2_kf1.1_rep04,0.4811982421875,2.0722044219683635,0.9150273996122036,ok,0.026314468633078753,8.062300525129752,2.0871989407466476,499,0.2119224668572176,0.4425388507912885,0.16213932605976442,0.372,0.304,0.9338008352962638,37.47627254509018,4.204,8.82,0.3539812548727278,1.3909191583610188
fractal_dp1_N0500_Df2.2_kf1.1_rep05,500,fractal_dp1_N0500_Df2.2_kf1.1_rep05,0.4877333984375,2.0662596864967333,0.920143313055525,ok,0.04123287816257476,8.062305889558752,2.087199606118423,499,0.22735225623403843,0.3145369535680314,0.22524694332318773,0.36,0.28,0.9444490457404252,46.75802004008016,4.052,8.636,0.3428667356816584,1.3113332812622058
fractal_dp1_N0500_Df2.6_kf0.8_rep01,500,fractal_dp1_N0500_Df2.6_kf0.8_rep01,0.390859375,2.2449979541485248,0.8469286818565872,ok,0.040832197267748054,5.934520267028407,1.7807861936283835,499,0.11183695558874995,0.5908923525637972,0.27983137598968366,0.392,0.29,0.9959839356134215,32.88202004008016,4.816,10.952,0.3269484649752626,2.4449275362318836
fractal_dp1_N0500_Df2.6_kf0.8_rep02,500,fractal_dp1_N0500_Df2.6_kf0.8_rep02,0.390068359375,2.2613510905996486,0.8520982194893776,ok,0.05369896231940956,5.934520052786238,1.780786157527374,499,0.10659012748206143,0.49087943197096073,0.3412343583123393,0.384,0.268,1.011920945528849,30.139230460921844,4.72,10.972,0.3406192009440445,2.35111935970305
fractal_dp1_N0500_Df2.6_kf0.8_rep03,500,fractal_dp1_N0500_Df2.6_kf0.8_rep03,0.387328125,2.2789722502760448,0.8455901295849901,ok,0.06709019432321105,5.9345192282191945,1.7807860185831808,499,0.1084699449716986,0.4336765576266923,0.3773802118818229,0.388,0.294,0.9899414124078253,37.91490981963928,4.812,11.16,0.32251094428179755,2.339545964125561
fractal_dp1_N0500_Df2.6_kf0.8_rep04,500,fractal_dp1_N0500_Df2.6_kf0.8_rep04,0.389013671875,2.261856772173615,0.8502741006555047,ok,0.04282478659949598,5.934520954010203,1.7807863093886684,499,0.1028710587797862,0.4286087830678234,0.399673581577773,0.392,0.3,0.9879190250217879,32.22890581162325,4.8,11.124,0.32313259176520753,1.3652237710931772
fractal_dp1_N0500_Df2.6_kf0.8_rep05,500,fractal_dp1_N0500_Df2.6_kf0.8_rep05,0.3905224609375,2.2526652388682997,0.849030101640515,ok,0.04515049510970841,5.934518676820458,1.7807859256693759,499,0.085174383246307,0.5502063578274968,0.37157586991409186,0.374,0.278,0.9797877321134408,37.84351102204409,4.844,10.932,0.326339628065702,2.3691460055096414
fractal_dp2_N0050_Df1.8_kf1.3_rep01,50,fractal_dp2_N0050_Df1.8_kf1.3_rep01,0.704501953125,1.797839989641547,0.8855881785236258,scale_span_below_half_decade,0.03976567527401614,3.778062341964034,1.3292112702571042,49,0.29921511829454983,0.2575397221119363,0.1780080039166058,0.36,0.3,0.8475848040166836,9.162448979591836,3.2,5.92,0.3255186343363758,-0.2260869565217396
fractal_dp2_N0050_Df1.8_kf1.3_rep02,50,fractal_dp2_N0050_Df1.8_kf1.3_rep02,0.6855078125,1.8520606568337532,0.853252679011711,ok,0.08542729452031296,3.7780695010720544,1.3292131651705783,49,0.6088736163269568,0.1080384466822188,0.06417508573910218,0.38,0.28,0.9156418513807676,8.252244897959184,3.28,7.16,0.3602810578186867,2.8380952380952387
fractal_dp2_N0050_Df1.8_kf1.3_rep03,50,fractal_dp2_N0050_Df1.8_kf1.3_rep03,0.713251953125,1.7784504834101735,0.8794090078236267,scale_span_below_half_decade,0.0773880683708693,3.7780872249266184,1.3292178564058734,49,0.3672698074961104,0.2943133681725261,0.08069319157387687,0.3,0.24,0.7735631842325487,9.242448979591837,3.32,6.36,0.3294541095272652,3.069565217391304
fractal_dp2_N0050_Df1.8_kf1.3_rep04,50,fractal_dp2_N0050_Df1.8_kf1.3_rep04,0.6986328125,1.7860503247794972,0.8708072730698189,grid_SD_above_0.10;window_sensitivity_above_0.20,0.16091441678522547,3.778078514854715,1.32921555098479,49,0.4959876696959409,0.15135897774414875,0.09532941482066024,0.4,0.28,0.9789790600416333,8.693061224489796,3.12,6.44,0.36238390424384653,3.146464646464647
fractal_dp2_N0050_Df1.8_kf1.3_rep05,50,fractal_dp2_N0050_Df1.8_kf1.3_rep05,0.6956640625,1.7998518871413653,0.8496234287210053,scale_span_below_half_decade,0.0826520324713768,3.7780331377563328,1.3292035402839244,49,0.46674063733110116,0.2399688634336863,0.042101726181177385,0.34,0.28,0.82365041127896,10.013061224489796,3.4,6.68,0.3326453751456563,3.9646464646464645
fractal_dp2_N0050_Df2.2_kf1.1_rep01,50,fractal_dp2_N0050_Df2.2_kf1.1_rep01,0.62828125,1.9344064347113032,0.8068541567499292,scale_span_below_half_decade,0.07300306027934043,2.807503556360743,1.0322956743654532,49,0.29379714783601496,0.26944623591913136,0.17423179860836094,0.38,0.34,0.8475848040166836,7.698775510204082,4.16,8.52,0.3794112800040348,6.146739130434782
fractal_dp2_N0050_Df2.2_kf1.1_rep02,50,fractal_dp2_N0050_Df2.2_kf1.1_rep02,0.64470703125,1.9492534507840178,0.8160105520200296,scale_span_below_half_decade,0.08779663006707188,2.8075143445583635,1.0322995169881524,49,0.2413958369555127,0.2780248914584168,0.23600670670801693,0.38,0.24,0.9789790600416333,7.883265306122449,3.36,8.08,0.46363176792978994,8.545454545454547
