a,b,n,matching_distance,delta_exposure,abs_delta_exposure,both_box_quality_ok,delta_box_dimension,delta_hull_porosity,delta_log_rg,delta_asphericity,delta_lambda2_over_lambda1,delta_lambda3_over_lambda1,delta_leaf_fraction,delta_branch_fraction,delta_degree_std,delta_mean_graph_distance,delta_neighbors_1p5d,delta_neighbors_2d,delta_local_density_cv,delta_core_shell_density_difference
fractal_dp1_N0100_Df2.2_kf1.1_rep02,fractal_dp2_N0100_Df2.2_kf1.1_rep01,100,0.018946368988148422,-0.0008837890624999734,0.0008837890624999734,False,0.0027219624419334565,-0.0010350868866583207,1.9567615785476278e-06,0.07384777014206356,-0.11030282553755094,-0.058177764093676476,0.0,0.019999999999999962,-0.02132629719040946,-1.6575757575757581,-0.16000000000000014,0.28000000000000025,0.01688804690069179,1.3304630152456252
fractal_dp1_N0100_Df2.6_kf0.8_rep04,fractal_dp1_N0100_Df2.6_kf0.8_rep05,100,1.0399123409058826,0.005571289062499929,0.005571289062499929,False,-0.008746845573137207,0.00977192008400074,2.8168895305213937e-07,-0.03940424406896048,-0.02205341679176337,0.1190182196340897,0.019999999999999962,0.010000000000000009,0.040016016021794054,0.1365656565656579,0.08000000000000007,-0.35999999999999943,0.03159086269610939,0.7837174940898342
fractal_dp1_N0200_Df1.8_kf1.3_rep01,fractal_dp1_N0200_Df1.8_kf1.3_rep04,200,0.33138171384849324,-0.009379882812500018,0.009379882812500018,True,-0.016824035656407332,0.0012993744314938604,8.021079080933191e-07,0.06273695060617235,-0.1183552552031476,0.035921693241442385,0.030000000000000027,0.024999999999999967,0.02916679674272571,-0.8979396984924612,0.10000000000000009,0.29000000000000004,-0.0360775552600735,0.4694552759068884
fractal_dp1_N0200_Df1.8_kf1.3_rep02,fractal_dp2_N0200_Df1.8_kf1.3_rep03,200,0.1619826413267839,-0.00636474609375004,0.00636474609375004,True,-0.007817538660437773,-0.0030672185388557205,-4.178746952909762e-07,-0.050449636878724724,0.16856735576942133,-0.06679439822322591,-0.050000000000000044,-0.024999999999999967,-0.09076148636112291,3.8538190954773874,0.2400000000000002,0.2599999999999998,0.006143403200151831,-0.18247863247863272
fractal_dp1_N0200_Df1.8_kf1.3_rep05,fractal_dp2_N0200_Df1.8_kf1.3_rep02,200,0.08988470963593252,-0.0011083984374999911,0.0011083984374999911,True,-0.007277329171628377,0.0017618391260616484,-3.2901913344929312e-06,0.02099266852575543,0.0006685392907389842,-0.021525818930565904,-0.004999999999999949,0.0,-0.013132263568606306,1.188592964824121,0.06999999999999984,0.1299999999999999,0.007434195570663105,2.4139733882890555
fractal_dp1_N0200_Df2.2_kf1.1_rep03,fractal_dp2_N0200_Df2.2_kf1.1_rep04,200,0.12810662258853472,-0.0012573242187500222,0.0012573242187500222,True,-0.010204131150537865,-0.001114134256122723,2.2410249143067773e-06,0.06896616306485281,-0.0854895998368132,-0.027079699756356795,-0.0050000000000000044,0.019999999999999962,-0.05721468660375384,-1.777587939698492,0.09999999999999964,0.5,0.044402070997627885,0.9463043129709803
fractal_dp1_N0200_Df2.2_kf1.1_rep05,fractal_dp2_N0200_Df2.2_kf1.1_rep05,200,0.2361268151995761,0.0033984375000000178,0.0033984375000000178,True,0.004771766859771098,0.00459159098472417,1.4426510073217713e-06,-0.042257470102961325,0.011210624721339102,0.0508651457182866,-0.04500000000000004,-0.020000000000000018,-0.08586494865705208,2.899095477386936,0.06000000000000005,-0.2400000000000002,-0.03222158481198911,-0.8147409990389116
fractal_dp1_N0500_Df1.8_kf1.3_rep01,fractal_dp2_N0500_Df1.8_kf1.3_rep03,500,0.013604738243336528,0.0024833984375000062,0.0024833984375000062,True,-0.0025084749264290274,0.0008132115785653982,3.7273873143561786e-07,0.01858600688239531,-0.0029020294673369196,-0.009160328747915523,0.016000000000000014,0.0,0.03825775347175231,1.980553106212426,-0.028000000000000025,-0.08399999999999963,-0.002123073306441292,0.07302832549997174
fractal_dp1_N0500_Df1.8_kf1.3_rep03,fractal_dp1_N0500_Df1.8_kf1.3_rep05,500,0.015798698154013496,0.0048876953124999956,0.0048876953124999956,True,-0.0037613723513647557,-8.87608283358654e-05,6.979187849864843e-08,-0.03796090197676294,-0.01769005315534808,0.04389708993911795,-0.018000000000000016,0.0020000000000000018,-0.05089728521852477,5.959775551102204,-0.2200000000000002,-0.2840000000000007,0.018656181074130862,-0.568647166955536
fractal_dp1_N0500_Df1.8_kf1.3_rep04,fractal_dp2_N0500_Df1.8_kf1.3_rep01,500,0.006105691798880764,-0.008269531250000073,0.008269531250000073,True,0.0009737885661056378,0.0007107787881546201,1.8233198506578674e-07,0.12228095116831328,-0.13379014565702052,0.027092507655130264,0.03400000000000003,0.02400000000000002,0.05328436442401774,-6.869306613226456,0.16800000000000015,0.2840000000000007,0.006859411952909067,-0.12756899060258586
fractal_dp1_N0500_Df2.2_kf1.1_rep01,fractal_dp2_N0500_Df2.2_kf1.1_rep04,500,0.005417402528792826,-0.00481347656250003,0.00481347656250003,True,0.00045943201625719965,-0.0007199216271251974,2.603190440986225e-07,0.048709248286682216,-0.07298847810043968,-0.010528098244698247,0.020000000000000018,0.019999999999999962,0.017095822852835285,3.6504769539078126,0.008000000000000007,0.2959999999999994,-0.0020602801048973385,0.31304112554112606
fractal_dp1_N0500_Df2.2_kf1.1_rep03,fractal_dp2_N0500_Df2.2_kf1.1_rep03,500,0.08123044948392322,-0.0009287109375000213,0.0009287109375000213,True,-0.008492784866228398,-0.0003299845491608888,-8.157701154587471e-07,-0.02875731527519443,0.02292326811744827,0.047738250438354446,0.02799999999999997,0.021999999999999964,0.03262184196928497,-5.199414829659318,0.05600000000000005,0.14000000000000057,-0.0066312293593926985,-1.420241913926759
fractal_dp1_N0500_Df2.2_kf1.1_rep04,fractal_dp1_N0500_Df2.2_kf1.1_rep05,500,0.30099223786638163,0.006535156250000007,0.006535156250000007,True,-0.005944735471630214,0.005115913443321407,6.653717754545596e-07,0.015429789376820824,-0.1280018972232571,0.06310761726342332,-0.01200000000000001,-0.023999999999999966,0.010648210444161421,9.281747494989979,-0.15200000000000014,-0.18400000000000105,-0.011114519191069427,-0.07958587709881293
fractal_dp1_N0500_Df2.6_kf0.8_rep01,fractal_dp2_N0500_Df2.6_kf0.8_rep04,500,0.031054972151402554,-0.004074218750000025,0.004074218750000025,True,0.005283795298888894,5.865744497723924e-05,-2.6331654279232453e-06,-0.0055668757973178495,0.041272548842512746,0.00037030684905531297,0.01200000000000001,-0.006000000000000005,0.05090860901568228,0.544048096192391,0.10800000000000054,0.26399999999999935,-0.0010464301236235984,0.28498699368264546
fractal_dp1_N0500_Df2.6_kf0.8_rep02,fractal_dp1_N0500_Df2.6_kf0.8_rep04,500,0.03355822176442942,-0.0010546874999999845,0.0010546874999999845,True,0.0005056815739665765,-0.0018241188338729009,1.5186129442845697e-07,-0.00371906870227523,-0.06227064890313733,0.058439223265433715,0.008000000000000007,0.03199999999999997,-0.02400192050706107,2.0896753507014054,0.08000000000000007,0.15200000000000102,-0.017486609178836987,-0.985895588609873
fractal_dp1_N0500_Df2.6_kf0.8_rep03,fractal_dp2_N0500_Df2.6_kf0.8_rep01,500,0.3483730079398903,-0.0026992187500000098,0.0026992187500000098,True,0.011329673156258213,-0.004535957733788898,-3.325357904593318e-07,0.016126721258386323,0.1726665505977808,-0.1319184698652477,-0.01200000000000001,-0.013999999999999957,-0.010153680294384348,-2.145747494989976,-0.20000000000000018,-0.2680000000000007,0.009690058103386634,-1.0535159022334302
fractal_dp2_N0050_Df1.8_kf1.3_rep03,fractal_dp2_N0050_Df1.8_kf1.3_rep04,50,0.8040735200121404,-0.014619140625000027,0.014619140625000027,False,0.007599841369323679,-0.008601734753807877,-2.305421083370618e-06,0.1287178621998305,-0.14295439042837738,0.014636223246783361,0.10000000000000003,0.040000000000000036,0.2054158758090846,-0.5493877551020407,-0.19999999999999973,0.08000000000000007,0.032929794716581307,0.07689942907334313
fractal_dp2_N0050_Df2.2_kf1.1_rep02,fractal_dp2_N0050_Df2.2_kf1.1_rep05,50,0.7768039848196324,-0.00016601562499996003,0.00016601562499996003,False,0.023083988619623907,-0.004297969339103425,-9.141388025435404e-06,-0.07755424037659786,0.18304571769822892,-0.006117168649205085,0.0,0.040000000000000036,-0.06333720866086545,0.7420408163265302,0.3600000000000003,-0.5200000000000005,-0.12364607848180376,-4.495454545454547
fractal_dp2_N0100_Df1.8_kf1.3_rep02,fractal_dp2_N0100_Df1.8_kf1.3_rep05,100,0.5070394234212007,-0.01708007812500001,0.01708007812500001,True,-0.020897125811853545,0.0014774448317576017,3.287518429928582e-06,0.08197945811097107,-0.0984002137793222,0.02640606026201688,-0.040000000000000036,-0.06,-0.02462859289570951,1.2634343434343442,0.06000000000000005,0.4400000000000004,0.0237064904532589,0.6846348096348089
fractal_dp2_N0100_Df2.6_kf0.8_rep02,fractal_dp2_N0100_Df2.6_kf0.8_rep03,100,0.646277187311982,0.009604492187500036,0.009604492187500036,False,0.023666075187651625,-0.0015479862767027175,2.7807190750017696e-07,-0.005999872343039225,-0.062441308562600994,0.03777181170733007,-0.07,-0.020000000000000018,-0.13630475802849729,-0.21212121212121104,-0.6600000000000001,-1.1000000000000014,-0.0038608515243180874,-1.7494895766172363
fractal_dp2_N0200_Df2.6_kf0.8_rep01,fractal_dp2_N0200_Df2.6_kf0.8_rep05,200,0.33892825856261777,-0.0024267578125000133,0.0024267578125000133,True,-0.012785333544635069,-0.003966115729523656,2.3835478664135934e-06,0.017535276414932133,-0.0019854193882066218,-0.048355726509773156,0.0,-0.015000000000000013,0.025321864536687944,1.9283919597989936,0.1200000000000001,0.20000000000000107,0.0035808999493006644,-2.1121120107962206
fractal_dp2_N0200_Df2.6_kf0.8_rep02,fractal_dp2_N0200_Df2.6_kf0.8_rep04,200,0.011893201614110937,0.003896484375000009,0.003896484375000009,True,-0.002195979698175865,0.00080839566781854,-3.1391428674254485e-06,-0.0035183129708226124,-0.01249436763166345,0.01868058107274112,-0.025000000000000022,-0.020000000000000018,-0.035636771629205755,0.37241206030150664,-0.09999999999999964,-0.22999999999999865,-0.01143113682891389,-1.7301587301587293
fractal_dp2_N0500_Df2.2_kf1.1_rep01,fractal_dp2_N0500_Df2.2_kf1.1_rep05,500,0.059058060301067895,-0.008932617187499992,0.008932617187499992,True,-0.0022765689363293262,-0.002308666958982686,-2.6536900232798644e-08,0.11433304631398977,-0.22857305942342723,0.043867797160201255,0.008000000000000007,0.0,0.014774300657802941,7.541715430861721,-0.09599999999999964,-0.31200000000000117,0.028716323621632456,-0.25332184055578466
independent_extrapolation_dp1.5_N0750_Df1.8_kf1.3_rep02,independent_extrapolation_dp2_N0750_Df1.8_kf1.3_rep04,750,0.058038894393625265,-0.014110677083333356,0.014110677083333356,True,0.004068192537420412,-0.0019912255870123685,-4.1084014368308885e-07,0.09385585784273864,-0.04551144692472886,-0.05898239530389414,0.021333333333333315,0.014666666666666661,0.03347326919086335,6.019068980863381,0.1253333333333333,0.31466666666666665,-0.034100519535632146,0.04839123373635701
independent_extrapolation_dp1.5_N0750_Df1.8_kf1.3_rep03,independent_extrapolation_dp1_N0750_Df1.8_kf1.3_rep04,750,0.0002655810098468487,0.002289713541666627,0.002289713541666627,True,0.00043399276574085377,7.503565184729943e-05,1.4266663539430624e-07,0.04312433904189117,-0.053824606847895556,0.003440307149619709,0.0,0.0,0.0031369138858601264,-5.267934134401415,0.09333333333333327,0.12266666666666737,-0.015474450795325334,0.2999416023306356
independent_extrapolation_dp1.5_N0750_Df1.8_kf1.3_rep04,independent_extrapolation_dp1_N0750_Df1.8_kf1.3_rep05,750,0.18480433848335956,-0.010168619791666611,0.010168619791666611,True,-0.012448412677042775,-0.001123532442272146,-2.262879652548122e-07,-0.07069691143937373,0.018993119889225973,0.03572439978340464,0.014666666666666661,0.006666666666666654,0.029166242865016345,11.523414330218067,0.05600000000000005,0.39200000000000035,-0.0008120815826179184,-0.8710722384191776
independent_extrapolation_dp1.5_N0750_Df1.8_kf1.3_rep05,independent_extrapolation_dp1_N0750_Df1.8_kf1.3_rep02,750,0.2154813250093623,-0.0008157552083333242,0.0008157552083333242,True,-0.0009418576436079906,0.004631367645794415,3.320191410693951e-07,-0.04094148986318413,0.011489302255037678,0.010220874294856797,0.016000000000000014,0.016000000000000014,0.022728250359954405,9.636817089452606,0.04266666666666641,0.20000000000000018,0.017727552303376803,0.4979917096562483
independent_extrapolation_dp1.5_N0750_Df2.2_kf1.1_rep01,independent_extrapolation_dp1_N0750_Df2.2_kf1.1_rep03,750,0.02121426544872405,-0.00577799479166663,0.00577799479166663,True,-0.0031531827782060873,-0.001008314171935476,1.433209018131265e-07,-0.02248884281713459,-0.11067848200587843,0.09419307921187581,-0.01200000000000001,-0.001333333333333353,-0.018298992045701512,-1.6719928793947503,0.040000000000000036,-0.1039999999999992,-0.031073469697075695,0.31824173436635483
independent_extrapolation_dp1.5_N0750_Df2.2_kf1.1_rep02,independent_extrapolation_dp1.5_N0750_Df2.2_kf1.1_rep04,750,0.06963325336392522,0.003822265625000043,0.003822265625000043,True,-0.007390220415159909,0.000946019139623,3.7924258089461205e-07,0.04384166056528127,0.0009187252071197194,-0.05654446426190282,-0.006666666666666654,0.001333333333333353,-0.02267454513832856,-5.346299955496214,-0.04800000000000004,-0.24266666666666836,-0.006154408958545299,-0.48556341386081137
independent_extrapolation_dp1.5_N0750_Df2.2_kf1.1_rep03,independent_extrapolation_dp1_N0750_Df2.2_kf1.1_rep02,750,0.05433915223952943,0.0030937500000000062,0.0030937500000000062,True,-0.00673887421153907,0.0006229688194262506,-1.0812980422159058e-07,0.02427791648276656,0.14252378248638659,-0.13241297077943603,0.008000000000000007,0.0013333333333332975,0.016804081116296055,-10.752971962616819,-0.008000000000000007,0.0426666666666673,-0.012386918474865838,1.5637441788708237
independent_extrapolation_dp1.5_N0750_Df2.2_kf1.1_rep05,independent_extrapolation_dp2_N0750_Df2.2_kf1.1_rep04,750,0.03751810999500338,-0.0016972656249999996,0.0016972656249999996,True,0.0016899359479705112,0.0018532378332081212,-7.495278193658805e-07,-0.01569962103960376,-0.1415503532104216,0.11905668594062499,-0.014666666666666661,-0.008000000000000007,-0.02558656884150079,-4.896356030262574,-0.1466666666666674,-0.33066666666666755,0.009364533222843696,-0.7100560117192654
independent_extrapolation_dp1.5_N0750_Df2.6_kf0.8_rep01,independent_extrapolation_dp1_N0750_Df2.6_kf0.8_rep03,750,0.0014007167205102055,-0.0008170572916666452,0.0008170572916666452,True,0.0003402559764289492,0.00035666210623552796,-2.9278757218698104e-07,0.004117950790860636,-0.0023334614588561564,-0.010930700082795397,0.00666666666666671,0.0040000000000000036,0.017299476177326967,-9.110850022251888,-0.19200000000000017,-0.16800000000000104,-0.0175055710563799,-0.9212002058250288
independent_extrapolation_dp1.5_N0750_Df2.6_kf0.8_rep02,independent_extrapolation_dp2_N0750_Df2.6_kf0.8_rep03,750,0.27123383286833475,-0.0017910156250000031,0.0017910156250000031,True,0.013374593511605859,-0.0026921839589882923,1.8387327818114585e-06,-0.00964681022456404,-0.09705290991871213,0.08012995241006243,0.017333333333333367,0.002666666666666706,0.03308088991667257,-1.7511419670671984,0.04533333333333278,0.029333333333333655,-0.0006609804737605085,1.1818874942156707
independent_extrapolation_dp1.5_N0750_Df2.6_kf0.8_rep03,independent_extrapolation_dp1_N0750_Df2.6_kf0.8_rep01,750,0.060006111281876724,0.00044856770833334725,0.00044856770833334725,True,-0.006497304663684922,-0.0011445781486353335,8.335374301893239e-08,0.021580142984603423,-0.0073696326252463695,-0.05422895822057616,0.00933333333333336,0.010666666666666658,0.002673818309451459,11.611599465954605,-0.03733333333333366,-0.007999999999999119,-0.00946763765017794,-1.5137974024040801
independent_extrapolation_dp1.5_N0750_Df2.6_kf0.8_rep05,independent_extrapolation_dp1_N0750_Df2.6_kf0.8_rep02,750,0.16611342789573313,0.003052734374999977,0.003052734374999977,True,0.004797706180915462,0.003748838343030747,-3.0116761839948936e-07,-0.008851966826305957,-0.016143171448435134,0.028402390921278275,0.02799999999999997,0.00933333333333336,0.041237089344445255,0.9790582999554971,0.016000000000000014,-0.010666666666665492,0.02096460106791448,-1.5140802452786275
independent_extrapolation_dp1.5_N1000_Df1.8_kf1.3_rep01,independent_extrapolation_dp1_N1000_Df1.8_kf1.3_rep03,1000,0.09284906118818313,-0.0026381835937500098,0.0026381835937500098,True,0.007859066367629453,0.0015563215471783298,-1.8035795212867356e-07,0.02673359512604323,-0.04327474435281864,0.023414465153210377,0.0030000000000000027,0.006000000000000005,-0.0012100157861570926,-14.428372372372365,-0.03400000000000025,0.13999999999999968,0.02035705320053316,-0.9162352695434546
independent_extrapolation_dp1.5_N1000_Df1.8_kf1.3_rep02,independent_extrapolation_dp1_N1000_Df1.8_kf1.3_rep05,1000,0.053282594517156175,0.003629882812499985,0.003629882812499985,True,-0.006379745908462242,0.0008977240900669425,-3.802936068275642e-07,-0.1649250469528779,0.1285210961497234,0.01740577882647662,0.013000000000000012,-0.007000000000000006,0.04439812176737368,15.124592592592592,0.07199999999999962,0.15800000000000036,-0.01342891653026107,-0.8698445171849425
independent_extrapolation_dp1.5_N1000_Df1.8_kf1.3_rep04,independent_extrapolation_dp1_N1000_Df1.8_kf1.3_rep01,1000,0.0007947624288339137,0.005050292968749925,0.005050292968749925,True,0.0006465362472256597,0.00018174371290702318,1.7754123726732018e-07,-0.02752930940638698,-0.02968363106172009,0.04532130477011032,0.02300000000000002,0.017000000000000015,0.03714103646364719,16.321225225225234,0.04400000000000004,-0.05200000000000049,-0.02045901166814268,-0.8319478860712355
independent_extrapolation_dp1.5_N1000_Df1.8_kf1.3_rep05,independent_extrapolation_dp2_N1000_Df1.8_kf1.3_rep02,1000,0.0020051884884214966,-0.009408691406250003,0.009408691406250003,True,-0.000977503732075613,0.00030716555145360314,-6.385961004440333e-08,-0.0537552699020033,0.1505312300682654,-0.033506256384125264,0.01100000000000001,0.006000000000000005,0.02202546077263745,1.3842562562562648,0.05600000000000005,0.17400000000000038,-0.0024852691795934634,1.522282973564134
independent_extrapolation_dp1.5_N1000_Df2.2_kf1.1_rep01,independent_extrapolation_dp2_N1000_Df2.2_kf1.1_rep04,1000,0.11973665789738053,-0.01430615234374999,0.01430615234374999,True,0.008373777216410527,-0.002045125560446559,-3.065250613332182e-07,0.11436536701020417,-0.2369927137122153,-0.020358613629693184,0.0,-0.019999999999999962,0.02476064847202719,-2.158848848848848,0.1900000000000004,0.3199999999999985,-0.014669329022240496,2.7508770881669378
independent_extrapolation_dp1.5_N1000_Df2.2_kf1.1_rep02,independent_extrapolation_dp1.5_N1000_Df2.2_kf1.1_rep03,1000,0.023730543864699014,-0.0038613281250000075,0.0038613281250000075,True,0.004334908807969828,0.0005339636963368477,-1.3808825505279287e-07,-0.04922024119109625,-0.0367091363232418,0.10657904254950029,0.0040000000000000036,0.0050000000000000044,0.002164224828946182,-7.515267267267269,0.16999999999999993,0.26399999999999935,0.0016748917009793418,-0.1826266828889178
independent_extrapolation_dp1.5_N1000_Df2.2_kf1.1_rep04,independent_extrapolation_dp1.5_N1000_Df2.2_kf1.1_rep05,1000,1.0936085563455826,0.0021909179687499836,0.0021909179687499836,True,0.028007592772518297,-0.004711952217013815,1.406623636235338e-06,-0.010216004482648144,0.026191187089825346,-0.012368810465175586,0.01100000000000001,0.006000000000000005,0.020525365148477248,-10.438188188188178,-0.006000000000000227,0.007999999999999119,0.003972035855750233,-0.19691095569775463
independent_extrapolation_dp1.5_N1000_Df2.6_kf0.8_rep01,independent_extrapolation_dp1_N1000_Df2.6_kf0.8_rep05,1000,0.05171706712279514,-0.0011425781250000155,0.0011425781250000155,True,-0.004172905512853653,0.001799142352519767,-7.077536312571908e-07,-0.014716767599155856,-0.028465657260714705,0.05094501380532107,0.02100000000000002,0.013000000000000012,0.02534663604555809,-11.650578578578575,-0.11000000000000032,0.15399999999999991,-0.0007303090396690304,0.16419822645232962
independent_extrapolation_dp1.5_N1000_Df2.6_kf0.8_rep02,independent_extrapolation_dp2_N1000_Df2.6_kf0.8_rep05,1000,0.1573684099566935,0.0035170898437499876,0.0035170898437499876,True,-0.001833190389127104,0.003919622630171649,-1.8543236719459344e-06,-0.021247798731888645,0.006258220139530146,0.052350402133122365,-0.019000000000000017,-0.0020000000000000018,-0.03667250983384995,-6.315913913913917,-0.05600000000000005,-0.1899999999999995,0.014950044017448205,-0.6543846642609452
independent_extrapolation_dp1.5_N1000_Df2.6_kf0.8_rep03,independent_extrapolation_dp1.5_N1000_Df2.6_kf0.8_rep05,1000,0.16839137572934823,-0.0003637695312500022,0.0003637695312500022,True,0.009152660605356022,0.0027443080889655302,-8.117352168213188e-08,-0.027035062996662695,0.10490325057010186,-0.005066519355080568,0.0020000000000000018,-0.007999999999999952,0.007905769909134497,3.7897537537537502,0.15399999999999991,0.20599999999999952,0.008293411776516713,-0.7140809901966794
independent_extrapolation_dp1.5_N1000_Df2.6_kf0.8_rep04,independent_extrapolation_dp1_N1000_Df2.6_kf0.8_rep02,1000,0.049650271880677055,0.004335937499999998,0.004335937499999998,True,0.0035433711047834215,0.0018894374479416776,6.857404626359198e-07,-0.03777940226136567,0.05417044593145781,0.08358213801924852,0.01200000000000001,0.008999999999999952,0.01593691503966166,-8.530696696696701,-0.11000000000000032,-0.33000000000000007,-0.009860083746467407,-1.2790900439230075
independent_extrapolation_dp1_N0750_Df1.8_kf1.3_rep01,independent_extrapolation_dp2_N0750_Df1.8_kf1.3_rep03,750,0.011173791480591388,-0.001813151041666683,0.001813151041666683,True,0.00011152452089091547,-0.001056407669253856,2.4772816908935624e-07,0.07107227330597932,-0.03470342670315585,-0.04703021363165366,-0.0040000000000000036,0.008000000000000007,-0.021125417924503065,2.44362082777036,-0.16266666666666652,-0.20800000000000018,-0.0011853758988980556,1.7534904415600359
independent_extrapolation_dp1_N0750_Df1.8_kf1.3_rep03,independent_extrapolation_dp2_N0750_Df1.8_kf1.3_rep02,750,0.19293272445138798,0.0011113281250000329,0.0011113281250000329,True,0.012556350419557383,0.0013323961707009113,-2.524299738126956e-07,-0.014084274487349169,0.023214785605806476,-0.009368780920888421,0.005333333333333357,0.002666666666666706,0.009817844600187642,-1.0238504672897193,0.01066666666666638,-0.21066666666666656,-0.022425465009666246,-1.4125423797807297
independent_extrapolation_dp1_N0750_Df2.2_kf1.1_rep01,independent_extrapolation_dp1_N0750_Df2.2_kf1.1_rep05,750,0.1317151296429414,0.0004752604166666785,0.0004752604166666785,True,0.010870186959798023,-0.00020619627565987564,-1.8904822152165934e-08,-0.08868628301478643,0.08718162247424777,0.08119060584046045,0.0013333333333332975,-0.005333333333333357,0.008606757317015656,14.209449043168675,0.14133333333333375,0.10133333333333283,-0.013860827401418918,-2.4845111241632774
independent_extrapolation_dp1_N0750_Df2.2_kf1.1_rep04,independent_extrapolation_dp2_N0750_Df2.2_kf1.1_rep01,750,0.18640528714286986,-0.0021503906249999982,0.0021503906249999982,True,0.009361448581257648,0.002983808878863514,1.6004825909021747e-07,0.012839852101475424,0.01966000701830878,-0.031530226392925936,-0.010666666666666658,-0.00933333333333336,-0.014548379159341263,-3.9984583889630656,0.05333333333333368,0.07200000000000095,-0.006628683606128172,0.5194014295834801
independent_extrapolation_dp1_N0750_Df2.6_kf0.8_rep04,independent_extrapolation_dp2_N0750_Df2.6_kf0.8_rep04,750,0.0034015945843836612,-0.0002083333333333104,0.0002083333333333104,True,-0.0017411496525343573,5.7553172901569916e-05,3.075188230949877e-06,-0.022095994331583935,0.05035872618012749,0.03693064013421804,0.013333333333333308,0.018666666666666665,0.005443351701138521,-0.09090520694258686,0.02400000000000002,-0.08533333333333282,0.010809366927287511,-1.5036281217369591
independent_extrapolation_dp1_N0750_Df2.6_kf0.8_rep05,independent_extrapolation_dp2_N0750_Df2.6_kf0.8_rep05,750,0.028744917329530554,0.002116536458333318,0.002116536458333318,True,0.005070735146759819,0.00013252700671451123,-1.3427473133376111e-08,0.012502399371758455,-0.1881023859922859,0.06531889998598261,-0.010666666666666658,-0.018666666666666665,0.011928893167813093,9.857317311971514,-0.12533333333333285,-0.277333333333333,0.0054958013035409925,-0.9943170284121905
independent_extrapolation_dp1_N1000_Df1.8_kf1.3_rep02,independent_extrapolation_dp2_N1000_Df1.8_kf1.3_rep03,1000,0.02744181683516468,0.009345703125000049,0.009345703125000049,True,0.0009839462345642147,-0.0016237639722861408,9.308150339393251e-08,-0.11474130863151843,0.1346980490257358,-0.02507262950522393,-0.015000000000000013,-0.009000000000000008,-0.027553186458327827,-10.872872872872861,-0.08199999999999985,-0.25400000000000045,-0.016297085115150267,0.7340086344823247
independent_extrapolation_dp1_N1000_Df1.8_kf1.3_rep04,independent_extrapolation_dp2_N1000_Df1.8_kf1.3_rep01,1000,0.02774043416844281,0.006435058593750043,0.006435058593750043,True,-0.0049959879405410135,-2.686284127628724e-05,5.675963969942188e-07,0.056680594834960685,-0.05437954718391419,-0.008967027356311899,-0.02400000000000002,-0.01899999999999996,-0.03556140579233735,18.199441441441436,0.03600000000000003,-0.08800000000000008,-0.006177361897754641,-0.7723954684235901
independent_extrapolation_dp1_N1000_Df2.2_kf1.1_rep01,independent_extrapolation_dp2_N1000_Df2.2_kf1.1_rep02,1000,0.0027380777338912618,-0.0017836914062500098,0.0017836914062500098,True,-0.0015630247761588834,4.856079990445128e-05,2.539659531564098e-07,0.007828355165532153,-0.06765644130213583,0.043309486090184424,-0.01200000000000001,-0.009999999999999953,-0.011841238108769692,-9.63167567567568,-0.03200000000000003,0.026000000000001577,-0.00022213420080263724,0.26892027993982204
independent_extrapolation_dp1_N1000_Df2.2_kf1.1_rep02,independent_extrapolation_dp1_N1000_Df2.2_kf1.1_rep04,1000,0.1068217510691419,0.0005166015624999964,0.0005166015624999964,True,-0.0020967724427300993,0.003192754319180202,2.8320985556717915e-08,-0.014164080428077153,0.06771373209879206,-0.025875098713019462,0.01100000000000001,0.01100000000000001,0.005394811478852346,-0.9795835835835831,0.14999999999999947,0.33999999999999986,-0.004867373119141483,-0.4729134862574025
independent_extrapolation_dp1_N1000_Df2.2_kf1.1_rep05,independent_extrapolation_dp2_N1000_Df2.2_kf1.1_rep03,1000,0.005493156555967892,0.001996582031250027,0.001996582031250027,True,0.001003602971134221,-0.0006613640758473815,-6.368568605807923e-08,-0.029079725158100866,0.1877091809559414,-0.09048793755414797,0.008000000000000007,-0.0020000000000000018,0.019145639041110885,-10.162158158158157,0.09000000000000075,0.11800000000000033,0.01604306071488487,-1.298688152050408
independent_extrapolation_dp1_N1000_Df2.6_kf0.8_rep01,independent_extrapolation_dp1_N1000_Df2.6_kf0.8_rep04,1000,0.023481586280759276,-0.0019248046875000036,0.0019248046875000036,True,-0.002740421544694449,-0.0012303349732717406,2.0016840673875436e-07,0.01868120373731308,0.10713856072857914,-0.1336136870483931,0.0040000000000000036,0.007000000000000006,0.0010035206312554168,-13.438310310310307,0.12399999999999967,0.05599999999999916,-0.0041830697616694335,-0.04832266438439525
independent_extrapolation_dp1_N1000_Df2.6_kf0.8_rep03,independent_extrapolation_dp2_N1000_Df2.6_kf0.8_rep01,1000,0.04848403954164869,0.0009467773437500382,0.0009467773437500382,True,0.0062246723412431315,0.0007370428503641335,-3.9725570299964374e-07,-0.007956714980464241,0.05132106325753699,-0.014163079984636784,0.01200000000000001,0.012999999999999956,0.006054780696628348,-5.267015015015012,0.040000000000000036,0.10599999999999987,0.010653095002693902,-1.2436786112012808
